book,lang,source_order,page_n,facs,line_id,source_div_n,source_xml_id,printed_primary,printed_alternate,heading_label,source_heading_text,generated_n,generated_label,generated_source_label,visible_chapter_title,paired_generated_n,issue_codes,image_url,canonical_n,display_label,source_label_policy,decision_note
2,la,1232,268,page_images/page-0300.png,,,,CLII,CLIII,De Plantagine.,Cap. CLII. (CLIII.) [De Plantagine.] Plantago,2.152,De Plantagine,Cap. CLII. (CLIII.) [De Plantagine.],,2.152,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0300.jp2/full/1200,/0/default.jpg",,,,
2,grc,325,271,page_images/page-0303.png,spr-lb-2-0303-03,150,spr-ch-2.140,ρνγ,ρνδ΄,Περὶ Σίου.,Κεφ. ρνγ΄ (ρνδ΄). [Περὶ Σίου.] Σίον τὸ ἐν ὕδασιν,2.153,Περὶ Σίου,Κεφ. ρνγ΄ (ρνδ΄). [Περὶ Σίου.],,2.153,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0303.jp2/full/1200,/0/default.jpg",,,,
2,grc,326,271,page_images/page-0303.png,spr-lb-2-0303-13,150,spr-ch-2.140,ρνδ,ρνε΄,Περὶ Σισυμβρίου.,Κεφ. ρνδ΄ (ρνε΄). [Περὶ Σισυμβρίου.] Σισύμβριον [οἱ,2.154,Περὶ Σισυμβρίου,Κεφ. ρνδ΄ (ρνε΄). [Περὶ Σισυμβρίου.],,2.154,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0303.jp2/full/1200,/0/default.jpg",,,,
2,la,1233,271,page_images/page-0303.png,,,,CLIII,CLIV,De Sio.,Cap. CLIII. (CLIV.) [De Sio.] Sium aquaticum,2.153,De Sio,Cap. CLIII. (CLIV.) [De Sio.],,2.153,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0303.jp2/full/1200,/0/default.jpg",,,,
2,la,1234,271,page_images/page-0303.png,,,,CLIV,CLV,De Sisymbrio.,Cap. CLIV. (CLV.) [De Sisymbrio.] Sisymbrium,2.154,De Sisymbrio,Cap. CLIV. (CLV.) [De Sisymbrio.],,2.154,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0303.jp2/full/1200,/0/default.jpg",,,,
2,grc,327,272,page_images/page-0304.png,spr-lb-2-0304-08,150,spr-ch-2.140,ρνε,ρνϛ΄,Περὶ ἑτέρου Σισυμβρίου.,Κεφ. ρνε΄ (ρνϛ΄). [Περὶ ἑτέρου Σισυμβρίου.] Σισύμ-,2.155,Περὶ ἑτέρου Σισυμβρίου,Κεφ. ρνε΄ (ρνϛ΄). [Περὶ ἑτέρου Σισυμβρίου.],,2.155,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0304.jp2/full/1200,/0/default.jpg",,,,
2,la,1235,272,page_images/page-0304.png,,,,CLV,CLVI,De altero Sisymbrio,Cap. CLV. (CLVI.) [De altero Sisymbrio] Sisym-,2.155,De altero Sisymbrio,Cap. CLV. (CLVI.) [De altero Sisymbrio],,2.155,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0304.jp2/full/1200,/0/default.jpg",,,,
2,grc,328,273,page_images/page-0305.png,spr-lb-2-0305-01,150,spr-ch-2.140,ρνϛ,ρνζ΄,Περὶ Κριθμοῦ.,"Κεφ. ρνϛ΄ (ρνζ΄). [Περὶ Κριθμοῦ.] Κρίθμον, οἱ δὲ",2.156,Περὶ Κριθμοῦ,Κεφ. ρνϛ΄ (ρνζ΄). [Περὶ Κριθμοῦ.],,2.156,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0305.jp2/full/1200,/0/default.jpg",,,,
2,grc,329,273,page_images/page-0305.png,spr-lb-2-0305-14,150,spr-ch-2.140,ρνζ,ρνη΄,Περὶ Κορωνόποδος.,Κεφ. ρνζ΄ (ρνη΄). [Περὶ Κορωνόποδος.] Κορωνόπους,2.157,Περὶ Κορωνόποδος,Κεφ. ρνζ΄ (ρνη΄). [Περὶ Κορωνόποδος.],,2.157,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0305.jp2/full/1200,/0/default.jpg",,,,
2,la,1236,273,page_images/page-0305.png,,,,CLVI,CLVII,DeCrithmo.,"Cap. CLVI. (CLVII.) [DeCrithmo.] Crithmum, quod",2.156,DeCrithmo,Cap. CLVI. (CLVII.) [DeCrithmo.],,2.156,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0305.jp2/full/1200,/0/default.jpg",,,,
2,la,1237,273,page_images/page-0305.png,,,,CLVII,CLVIII,De Coronopode.,Cap. CLVII. (CLVIII.) [De Coronopode.] Coro-,2.157,De Coronopode,Cap. CLVII. (CLVIII.) [De Coronopode.],,2.157,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0305.jp2/full/1200,/0/default.jpg",,,,
2,grc,330,274,page_images/page-0306.png,spr-lb-2-0306-05,150,spr-ch-2.140,ρνη,ρνθ΄,Περὶ Σόγχου.,"Κεφ. ρνη΄ (ρνθ΄). [Περὶ Σόγχου.] Σόγχος [τραχὺς,",2.158,Περὶ Σόγχου,Κεφ. ρνη΄ (ρνθ΄). [Περὶ Σόγχου.],,2.158,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0306.jp2/full/1200,/0/default.jpg",,,,
2,la,1238,274,page_images/page-0306.png,,,,CLVIII,CLIX,De Soncho.,Cap. CLVIII. (CLIX.) [De Soncho.] Sonchus,2.158,De Soncho,Cap. CLVIII. (CLIX.) [De Soncho.],,2.158,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0306.jp2/full/1200,/0/default.jpg",,,,
2,grc,331,275,page_images/page-0307.png,spr-lb-2-0307-05,150,spr-ch-2.140,ρνθ,ρξ΄,Περὶ Σέρεως.,"Κεφ. ρνθ΄ (ρξ΄). [Περὶ Σέρεως.] Σέρις [ἥμερος, οἱ",2.159,Περὶ Σέρεως,Κεφ. ρνθ΄ (ρξ΄). [Περὶ Σέρεως.],,2.159,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0307.jp2/full/1200,/0/default.jpg",,,,
2,la,1239,275,page_images/page-0307.png,,,,CLIX,CLX,De Seride.,"Cap. CLIX. (CLX.) [De Seride.] Seris [sativa,",2.159,De Seride,Cap. CLIX. (CLX.) [De Seride.],,2.159,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0307.jp2/full/1200,/0/default.jpg",,,,
2,grc,332,276,page_images/page-0308.png,spr-lb-2-0308-05,150,spr-ch-2.140,ρξ,ρξα΄,Περὶ Κονδρίλλης.,Κεφ. ρξ΄ (ρξα΄). [Περὶ Κονδρίλλης.] Κονδρίλλη· οἱ,2.160,Περὶ Κονδρίλλης,Κεφ. ρξ΄ (ρξα΄). [Περὶ Κονδρίλλης.],,2.160,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0308.jp2/full/1200,/0/default.jpg",,,,
2,la,1240,276,page_images/page-0308.png,,,,CLX,CLXI,De Condrilla.,"Cap. CLX. (CLXI.) [De Condrilla.] Condrilla,",2.160,De Condrilla,Cap. CLX. (CLXI.) [De Condrilla.],,2.160,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0308.jp2/full/1200,/0/default.jpg",,,,
2,grc,333,277,page_images/page-0309.png,,161,spr-ch-2.141,ρξα,,,Κεφ. ρξα΄.,2.161,Περὶ Κολοκύνθας,Κεφ. ρξα΄. (ρξβ΄.) [Περὶ Κολοκύνθας.],Κεφ. ρξα΄.,2.161,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0309.jp2/full/1200,/0/default.jpg",,,,
2,la,1241,277,page_images/page-0309.png,,,,CLXI,CLXII,De Cucumere.,Cap. CLXI. (CLXII.) [De Cucumere.] Cucumis edu-,2.161,De Cucumere,Cap. CLXI. (CLXII.) [De Cucumere.],,2.161,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0309.jp2/full/1200,/0/default.jpg",,,,
2,grc,334,278,page_images/page-0310.png,,162,spr-ch-2.142,ρξβ,,,Κεφ. ρξβ΄.,2.162,Περὶ ἡμέρου σίκυος,Κεφ. ρξβ΄. (ρξγ΄.) [Περὶ ἡμέρου σίκυος.],Κεφ. ρξβ΄.,2.162,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0310.jp2/full/1200,/0/default.jpg",,,,
2,grc,335,278,page_images/page-0310.png,,143,spr-ch-2.143,ρξγ,,,Κεφ. ρξγ΄.,2.163,Περὶ Πέπονος,Κεφ. ρξγ΄. (ρξδ΄.) [Περὶ Πέπονος.],Κεφ. ρξγ΄.,2.163,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0310.jp2/full/1200,/0/default.jpg",,,,
2,la,1242,278,page_images/page-0310.png,,,,CLXII,CLXIII,De Melone.,Cap. CLXII. (CLXIII.) [De Melone.] Melo sati-,2.162,De Melone,Cap. CLXII. (CLXIII.) [De Melone.],,2.162,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0310.jp2/full/1200,/0/default.jpg",,,,
2,la,1243,278,page_images/page-0310.png,spr-lb-2-0310-11,,,CLXIII,CLXIV,De Pepone.,Cap. CLXIII. (CLXIV.) [De Pepone.] Peponis,2.163,De Pepone,Cap. CLXIII. (CLXIV.) [De Pepone.],,2.163,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0310.jp2/full/1200,/0/default.jpg",,,,
2,grc,336,279,page_images/page-0311.png,,144,spr-ch-2.144,ρξδ,,,Κεφ. ρξδ΄.,2.164,Περὶ Θρίδακος ἡμέρου,Κεφ. ρξδ΄. (ρξε΄.) [Περὶ Θρίδακος ἡμέρου.],Κεφ. ρξδ΄.,2.164,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0311.jp2/full/1200,/0/default.jpg",,,,
2,la,1244,279,page_images/page-0311.png,,,,CLXIV,CLXV,De Lactuca sativa.,Cap. CLXIV. (CLXV.) [De Lactuca sativa.] La-,2.164,De Lactuca sativa,Cap. CLXIV. (CLXV.) [De Lactuca sativa.],,2.164,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0311.jp2/full/1200,/0/default.jpg",,,,
2,grc,337,280,page_images/page-0312.png,spr-lb-2-0312-01,145,spr-ch-2.145,ρξε,,,Κεφ. ρξε΄.,2.165,Περὶ ἀγρίας θρίδακος,Κεφ. ρξε΄. (ρξϛ΄.) [Περὶ ἀγρίας θρίδακος.],Κεφ. ρξε΄.,2.165,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0312.jp2/full/1200,/0/default.jpg",,,,
2,la,1245,280,page_images/page-0312.png,,,,CLXV,CLXVI,De Lactuca sylvestri.,Cap. CLXV. (CLXVI.) [De Lactuca sylvestri.],2.165,De Lactuca sylvestri,Cap. CLXV. (CLXVI.) [De Lactuca sylvestri.],,2.165,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0312.jp2/full/1200,/0/default.jpg",,,,
2,grc,338,281,page_images/page-0313.png,spr-lb-2-0313-01,146,spr-ch-2.146,ρξϛ,,,Κεφ. ρξϛ΄.,2.166,Περὶ Γιγγιδίου,Κεφ. ρξϛ΄. (ρξζ΄.) [Περὶ Γιγγιδίου.],Κεφ. ρξϛ΄.,2.166,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0313.jp2/full/1200,/0/default.jpg",,,,
2,grc,339,281,page_images/page-0313.png,,147,spr-ch-2.147,ρξζ,,,Κεφ. ρξζ΄.,2.167,Περὶ Σκάνδυκος,Κεφ. ρξζ΄. (ρξη΄.) [Περὶ Σκάνδυκος.],Κεφ. ρξζ΄.,2.167,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0313.jp2/full/1200,/0/default.jpg",,,,
2,grc,340,281,page_images/page-0313.png,,148,spr-ch-2.148,ρξη,,,Κεφ. ρξη΄.,2.168,Περὶ Καυκαλίδος,Κεφ. ρξη΄. (ρξθ΄.) [Περὶ Καυκαλίδος.],Κεφ. ρξη΄.,2.168,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0313.jp2/full/1200,/0/default.jpg",,,,
2,la,1246,281,page_images/page-0313.png,,,,CLXVI,CLXVII,De Gingidio.,"Cap. CLXVI. (CLXVII.) [De Gingidio.] Gingidium,",2.166,De Gingidio,Cap. CLXVI. (CLXVII.) [De Gingidio.],,2.166,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0313.jp2/full/1200,/0/default.jpg",,,,
2,la,1247,281,page_images/page-0313.png,spr-lb-2-0313-09,,,CLXVII,CLXVIII,De Scandice.,Cap. CLXVII. (CLXVIII.) [De Scandice.] Scan-,2.167,De Scandice,Cap. CLXVII. (CLXVIII.) [De Scandice.],,2.167,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0313.jp2/full/1200,/0/default.jpg",,,,
2,la,1248,281,page_images/page-0313.png,spr-lb-2-0313-15,,,CLXVIII,CLXIX,De Caucalide.,Cap. CLXVIII. (CLXIX.) [De Caucalide.] Cau-,2.168,De Caucalide,Cap. CLXVIII. (CLXIX.) [De Caucalide.],,2.168,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0313.jp2/full/1200,/0/default.jpg",,,,
2,grc,341,282,page_images/page-0314.png,,149,spr-ch-2.149,ρξθ,,,Κεφ. ρξθ΄.,2.169,Περὶ Εὐζώμου,Κεφ. ρξθ΄. (ρο΄.) [Περὶ Εὐζώμου.],Κεφ. ρξθ΄.,2.169,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0314.jp2/full/1200,/0/default.jpg",,,,
2,la,1249,282,page_images/page-0314.png,,,,CLXIX,CLXX,De Eruca.,Cap. CLXIX. (CLXX.) [De Eruca.] Eruca [quam,2.169,De Eruca,Cap. CLXIX. (CLXX.) [De Eruca.],,2.169,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0314.jp2/full/1200,/0/default.jpg",,,,
2,grc,342,283,page_images/page-0315.png,,150,spr-ch-2.150,ρο,,,Κεφ. ρο΄.,2.170,Περὶ Ὠκίμου,Κεφ. ρο΄. (ροα΄.) [Περὶ Ὠκίμου.],Κεφ. ρο΄.,2.170,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0315.jp2/full/1200,/0/default.jpg",,,,
2,la,1250,283,page_images/page-0315.png,,,,CLXX,CLXXI,De Ocimo.,Cap. CLXX. (CLXXI.) [De Ocimo.] Ocimum vulgo,2.170,De Ocimo,Cap. CLXX. (CLXXI.) [De Ocimo.],,2.170,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0315.jp2/full/1200,/0/default.jpg",,,,
2,grc,343,284,page_images/page-0316.png,,151,spr-ch-2.151,ροα,,,Κεφ. ροα΄.,2.171,Περὶ Ὀροβάγχης,Κεφ. ροα΄. (ροβ΄.) [Περὶ Ὀροβάγχης.],Κεφ. ροα΄.,2.171,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0316.jp2/full/1200,/0/default.jpg",,,,
2,grc,344,284,page_images/page-0316.png,,152,spr-ch-2.152,ροβ,,,Κεφ. ροβ΄.,2.172,Περὶ Τραγοπώγωνος,Κεφ. ροβ΄. (ρογ΄.) [Περὶ Τραγοπώγωνος.],Κεφ. ροβ΄.,2.172,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0316.jp2/full/1200,/0/default.jpg",,,,
2,la,1251,284,page_images/page-0316.png,,,,CLXXI,CLXXII,De Orobanche.,Cap. CLXXI. (CLXXII.) [De Orobanche.] Oro-,2.171,De Orobanche,Cap. CLXXI. (CLXXII.) [De Orobanche.],,2.171,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0316.jp2/full/1200,/0/default.jpg",,,,
2,la,1252,284,page_images/page-0316.png,spr-lb-2-0316-14,,,CLXXII,CLXXIII,De Tragopogone.,Cap. CLXXII. (CLXXIII.) [De Tragopogone.] Tra-,2.172,De Tragopogone,Cap. CLXXII. (CLXXIII.) [De Tragopogone.],,2.172,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0316.jp2/full/1200,/0/default.jpg",,,,
2,grc,345,285,page_images/page-0317.png,,153,spr-ch-2.153,ρογ,,,Κεφ. ρογ΄.,2.173,Περὶ Ὀρνιθογάλου,Κεφ. ρογ΄. (ροδ΄.) [Περὶ Ὀρνιθογάλου.],Κεφ. ρογ΄.,2.173,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0317.jp2/full/1200,/0/default.jpg",,,,
2,grc,346,285,page_images/page-0317.png,,154,spr-ch-2.154,ροδ,,,Κεφ. ροδ΄.,2.174,Περὶ Ὕδνου,Κεφ. ροδ΄. (ροε΄.) [Περὶ Ὕδνου.],Κεφ. ροδ΄.,2.174,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0317.jp2/full/1200,/0/default.jpg",,,,
2,grc,347,285,page_images/page-0317.png,,155,spr-ch-2.155,ροε,,,Κεφ. ροε΄.,2.175,Περὶ Σμίλακος,Κεφ. ροε΄. (ροϛ΄.) [Περὶ Σμίλακος.],Κεφ. ροε΄.,2.175,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0317.jp2/full/1200,/0/default.jpg",,,,
2,la,1253,285,page_images/page-0317.png,,,,CLXXIII,CLXXIV,De Ornithogalo.,Cap. CLXXIII. (CLXXIV.) [De Ornithogalo.] Or-,2.173,De Ornithogalo,Cap. CLXXIII. (CLXXIV.) [De Ornithogalo.],,2.173,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0317.jp2/full/1200,/0/default.jpg",,,,
2,la,1254,285,page_images/page-0317.png,spr-lb-2-0317-11,,,CLXXIV,CLXXV,De Tubere.,Cap. CLXXIV. (CLXXV.) [De Tubere.] Tuber,2.174,De Tubere,Cap. CLXXIV. (CLXXV.) [De Tubere.],,2.174,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0317.jp2/full/1200,/0/default.jpg",,,,
2,la,1255,285,page_images/page-0317.png,spr-lb-2-0317-14,,,CLXXV,CLXXVI,"De Smilace, Pha- seolo.","Cap. CLXXV. (CLXXVI.) [De Smilace, Pha- seolo.] Smilax hortensis, cuius fructus lobia dicuntur,",2.175,"De Smilace, Pha- seolo","Cap. CLXXV. (CLXXVI.) [De Smilace, Pha- seolo.]",,2.175,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0317.jp2/full/1200,/0/default.jpg",,,,
2,grc,348,286,page_images/page-0318.png,,156,spr-ch-2.156,ροϛ,,,Κεφ. ροϛ΄.,2.176,Περὶ Μηδικῆς,Κεφ. ροϛ΄. (ροζ΄.) [Περὶ Μηδικῆς.],Κεφ. ροϛ΄.,2.176,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0318.jp2/full/1200,/0/default.jpg",,,,
2,la,1256,286,page_images/page-0318.png,,,,CLXXVI,CLXXVII,De Medicagine.,Cap. CLXXVI. (CLXXVII.) [De Medicagine.] Me-,2.176,De Medicagine,Cap. CLXXVI. (CLXXVII.) [De Medicagine.],,2.176,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0318.jp2/full/1200,/0/default.jpg",,,,
2,grc,349,287,page_images/page-0319.png,spr-lb-2-0319-01,157,spr-ch-2.157,ροζ,,,Κεφ. ροζ΄.,2.177,Περὶ Ἀφάκης,Κεφ. ροζ΄. (ροη΄.) [Περὶ Ἀφάκης.],Κεφ. ροζ΄.,2.177,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0319.jp2/full/1200,/0/default.jpg",,,,
2,grc,350,287,page_images/page-0319.png,,158,spr-ch-2.158,ροη,,,Κεφ. ροη΄.,2.178,Περὶ Πράσου,Κεφ. ροη΄. (ροθ΄.) [Περὶ Πράσου.],Κεφ. ροη΄.,2.178,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0319.jp2/full/1200,/0/default.jpg",,,,
2,la,1257,287,page_images/page-0319.png,,,,CLXXVII,CLXXVIII,De Aphaca.,Cap. CLXXVII. (CLXXVIII.) [De Aphaca.] Aphaca,2.177,De Aphaca,Cap. CLXXVII. (CLXXVIII.) [De Aphaca.],,2.177,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0319.jp2/full/1200,/0/default.jpg",,,,
2,la,1258,287,page_images/page-0319.png,,,,CLXXVIII,CLXXIX,De Porro.,Cap. CLXXVIII. (CLXXIX.) [De Porro.] Porrum,2.178,De Porro,Cap. CLXXVIII. (CLXXIX.) [De Porro.],,2.178,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0319.jp2/full/1200,/0/default.jpg",,,,
